Spotify Rank,song_name,song_artist,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3332,Nereyda,Raulin Rodriguez,0.5805,0.5922,0.7941,0.1382,0.4418,0.0000,0.0869,0.7185,0.5959
3333,Hoja En Blanco,Monchy & Alexandra,0.4022,0.9118,0.8699,0.0584,0.6456,0.0000,0.2801,0.8811,0.6617
3334,Debate De 4,Romeo Santos,0.6646,0.8136,0.7792,0.0351,0.3504,0.0000,0.1057,0.9756,0.5460
3335,Dos Locos,Monchy & Alexandra,0.5694,0.8808,0.8208,0.1275,0.5552,0.0000,0.1068,0.9543,0.7504
3336,"Quizas Si, Quizas No - Bachata Remix",Los Toros Band,0.6342,0.8828,0.7422,0.0326,0.3564,0.0005,0.8441,0.9929,0.5367
3337,Que Vuelva,Alex Bueno,0.6626,0.6272,0.8086,0.0317,0.1044,0.0000,0.1355,0.8303,0.4501
3338,Quién Eres Tu,Frank Reyes,0.6069,0.5501,0.7184,0.0323,0.3082,0.0000,0.1427,0.7988,0.5098
3339,El Hombre de Tu Vida,Joe Veras,0.5522,0.7064,0.8030,0.0298,0.0103,0.0003,0.3580,0.8994,0.3606
3340,Creiste,Anthony Santos,0.7700,0.7455,0.7499,0.0461,0.3635,0.0000,0.1488,0.9360,0.4693
3341,Vine a Decirte Adios,Frank Reyes,0.6231,0.4789,0.7518,0.0684,0.5904,0.0003,0.2678,0.8008,0.5243
3342,No Tengo Suerte En El Amor,Yoskar Sarante,0.5836,0.7164,0.7779,0.0494,0.1476,0.0000,0.1232,0.8953,0.5573
3343,Es Tan Difícil,Zacarias Ferreira,0.5907,0.4709,0.7200,0.0735,0.2008,0.0037,0.0781,0.8089,0.6742
3344,Intentalo Tu,Joe Veras,0.6342,0.8777,0.8472,0.0351,0.1175,0.0000,0.2421,0.9787,0.5166
3345,Siento Que Te Quiero,Zacarias Ferreira,0.7629,0.8707,0.7127,0.0561,0.1426,0.0000,0.0924,0.9400,0.5251
3346,Tu Eres Ajena,Frank Reyes,0.6180,0.6503,0.7151,0.0358,0.0302,0.0000,0.4031,0.8364,0.5506
3347,Esta Noche,Raulin Rodriguez,0.4347,0.8677,0.7950,0.0353,0.2149,0.0571,0.3170,0.8455,0.3165
3348,Por Mi Timidez,Anthony Santos,0.6950,0.8617,0.8121,0.0305,0.1908,0.8626,0.0507,0.9766,0.5450
3349,De Rodillas Te Pido,Luis Miguel Del Amargue,0.6839,0.8637,0.7932,0.0655,0.0861,0.0000,0.1221,0.8943,0.5700
3350,"Vagabundo, Borracho y Loco",Kiko Rodriguez,0.6778,0.8787,0.7702,0.0489,0.0035,0.0158,0.1857,0.9482,0.6453
3351,Hoy Te Vi Pasar,Kiko Rodriguez,0.5208,0.8918,0.8266,0.0915,0.5904,0.0003,0.7036,0.8516,0.6293
3352,Perdido,Yoskar Sarante,0.6758,0.5992,0.7403,0.0309,0.2460,0.0000,0.0986,0.9868,0.5280
3353,Mi Niña,Los Toros Band,0.6798,0.3797,0.7063,0.0311,0.7600,0.0000,0.0934,0.7561,0.4034
3354,Sentimiento De Amor,Zacarias Ferreira,0.6687,0.5150,0.7839,0.0850,0.7339,0.0000,0.1037,0.6494,0.4370
3355,Me Dejaste Abandonado,Frank Reyes,0.6565,0.3456,0.6785,0.1036,0.7590,0.0000,0.1324,0.7724,0.6432
3356,El profesor,Elvis Martinez,0.8652,0.4559,0.7233,0.0436,0.5914,0.0000,0.2473,0.9207,0.4923
3357,Muchachita Loca,Teodoro Reyes,0.5106,0.2855,0.6089,0.0495,0.7098,0.0000,0.1037,0.6026,0.4041
3358,La Avispa,Zacarias Ferreira,0.8227,0.2555,0.5862,0.0547,0.3865,0.0000,0.0636,0.9258,0.4884
3359,Vocales de amor,Joan Soriano,0.6829,0.3937,0.6872,0.0427,0.6908,0.0001,0.2893,0.7602,0.3974
3360,Medicina De Amor,Raulin Rodriguez,0.6748,0.4919,0.8284,0.0354,0.9116,0.0001,0.1344,0.8425,0.3900
3361,Donde Estara,Anthony Santos,0.5512,0.5831,0.7697,0.0651,0.5291,0.0000,0.0791,0.6270,0.3751
3362,Morire Bebiendo,Teodoro Reyes,0.5380,0.2955,0.6271,0.0351,0.9538,0.0029,0.1057,0.6880,0.3810
3363,Volvió El Dolor,Luis Vargas,0.3617,0.4298,0.7670,0.0332,0.8223,0.0005,0.2001,0.3598,0.3401
3364,Dame Corazon,Raulin Rodriguez,0.5542,0.0411,0.5714,0.0550,0.9197,0.0000,0.1703,0.3059,0.3595
3365,Vete y Alejate de Mi,Anthony Santos,0.6059,0.4919,0.7618,0.0360,0.4267,0.0000,0.3242,0.8598,0.4685
3366,Quien Te Engano,Anthony Santos,0.6353,0.1873,0.6659,0.0407,0.7942,0.0000,0.3221,0.4472,0.4003
3367,Yo No Muero en Mi Cama,Luis Vargas,0.6099,0.6533,0.8299,0.0407,0.4448,0.0000,0.3221,0.7459,0.4425
3368,Ay hombre,Raulin Rodriguez,0.7508,0.3206,0.7592,0.0340,0.6074,0.0000,0.1088,0.5030,0.3755
3369,Traicionera,Luis Segura,0.5623,0.3316,0.7134,0.0360,0.9729,0.0311,0.1539,0.6657,0.5300
3370,No Puedo Volver Contigo,Luis Vargas,0.3262,0.3256,0.6526,0.0554,0.8323,0.0000,0.1919,0.4980,0.7789
3371,Si Tu Me Dejas,Luis Vargas,0.4509,0.2434,0.6263,0.0469,0.9438,0.0000,0.3170,0.3384,0.3896
3372,Quiero Ser de Ti,Luis Vargas,0.6251,0.2965,0.6914,0.0337,0.3404,0.0000,0.3160,0.6839,0.4581
3373,De Ti Me Separo,Luis Vargas,0.7518,0.5811,0.6934,0.0360,0.6145,0.0000,0.1550,0.8161,0.5500
3374,Ceniza fria,Luis Vargas,0.5836,0.4058,0.8168,0.0357,0.4187,0.2748,0.2155,0.3028,0.4042
3375,Como El,Teodoro Reyes,0.6211,0.4849,0.8460,0.0258,0.6165,0.0000,0.1775,0.4705,0.4103
3376,La Mortificadora,Luis Vargas,0.4975,0.2525,0.6920,0.0339,0.9147,0.0006,0.1437,0.6799,0.4301
3377,Volver,Bienvenido Rodríguez,0.4823,0.2444,0.6844,0.0336,0.9890,0.0008,0.2524,0.3679,0.3715
3378,No Le Pare,Teodoro Reyes,0.7528,0.3436,0.7821,0.1339,0.7048,0.0000,0.1724,0.7317,0.4593
3379,El Accidente,Luis Vargas,0.4509,0.2204,0.6501,0.0474,0.8825,0.0013,0.1406,0.3577,0.7187
3380,Me Enamoro,Anthony Santos,0.5319,0.2765,0.6601,0.0407,0.7108,0.0000,0.1170,0.5681,0.4496
3381,DJ Turn It Up,Yellow Claw,0.7011,0.3106,0.7310,0.0422,0.9187,0.0000,0.0986,0.6880,0.3831
3382,HUMBLE. - SKRILLEX REMIX,Skrillex,0.7315,0.1903,0.6829,0.0494,0.9056,0.0067,0.3006,0.7795,0.4471
3383,POWER,Kanye West,0.7781,0.3036,0.7650,0.0475,0.9197,0.0901,0.5026,0.9634,0.4789
3384,I Ain't Done,Andy Mineo,0.5674,0.4789,0.7803,0.0301,0.8675,0.0000,0.1785,0.9329,0.4078
3385,Natural,Imagine Dragons,0.6201,0.4018,0.8003,0.0358,0.4859,0.0001,0.1098,0.7104,0.5127
3386,Taste (feat. Offset),Tyga,0.3789,0.1072,0.5680,0.0596,0.9629,0.0001,0.0955,0.4705,0.7334
3387,Nonstop,Drake,0.7204,0.2885,0.5324,0.0360,0.9297,0.0883,0.1211,0.8028,0.5301
3389,Everyday,Logic,0.3394,0.3056,0.6991,0.0294,0.8865,0.0058,0.0934,0.2724,0.3285
3390,Ni**as In Paris,JAY Z,0.7791,0.3026,0.6045,0.0390,0.6857,0.0001,0.1693,0.6535,0.4631
3392,NO NAME,NF,0.5380,0.2344,0.6734,0.1296,0.8283,0.0001,0.3754,0.5224,0.5850
3393,Toxicity,System Of A Down,0.6768,0.4308,0.7280,0.0323,0.8293,0.0016,0.1437,0.7917,0.4691
3394,Break Stuff,Limp Bizkit,0.6515,0.2785,0.6728,0.0736,0.7560,0.0000,0.2575,0.8089,0.4111
3395,Numb / Encore,JAY Z,0.8673,0.1272,0.3874,0.1211,0.1516,0.0000,0.0787,0.7287,0.5286
3396,Plug Walk,Rich The Kid,0.5897,0.3667,0.6572,0.0299,0.5412,0.0000,0.3539,0.6463,0.4266
3397,44 More,Logic,0.6261,0.2605,0.6420,0.0380,0.8092,0.0000,0.0832,0.5610,0.3453
3398,Gimme The Loot,The Notorious B.I.G.,0.6545,0.5190,0.7230,0.0769,0.6044,0.0000,0.2329,0.7835,0.5609
3400,Loudest MF,Yellow Claw,0.4377,0.1072,0.4973,0.0494,0.9809,0.0030,0.0996,0.1596,0.3768
3401,Bella Ciao,Hardwell,0.4965,0.1262,0.6594,0.0620,0.9679,0.0000,0.0900,0.3161,0.4236
3402,Come Together,Gary Clark Jr.,0.6039,0.7004,0.8390,0.0343,0.6827,0.0003,0.6277,0.9411,0.5507
3404,What U Gon' Do (feat. Lil Scrappy),Lil Jon & The East Side Boyz,0.7538,0.1913,0.5030,0.0627,0.6114,0.0000,0.0826,0.6839,0.4742
3406,rockstar,Post Malone,0.5532,0.5140,0.7042,0.0635,0.7530,0.0113,0.2308,0.4228,0.4392
3409,Sax to Me,Dj Seven,0.7224,0.4519,0.5025,0.0425,0.6998,0.0001,0.2503,0.9919,0.6146
3410,Lullaby,R3HAB,0.7264,0.6042,0.7381,0.0597,0.7691,0.0101,0.0737,0.9035,0.5845
3411,Icon,Jaden Smith,0.5755,0.7575,0.8284,0.0646,0.8363,0.0489,0.7200,0.7571,0.3143
3412,Ric Flair Drip (& Metro Boomin),Offset,0.7548,0.6232,0.8108,0.0368,0.6667,0.0077,0.1724,0.9766,0.5165
3413,Machika,J Balvin,0.6140,0.8507,0.8620,0.0833,0.6255,0.0000,0.3283,0.8445,0.5870
3415,Bullet,Sunrlse,0.5522,0.6773,0.8237,0.0532,0.8193,0.0031,0.1980,0.8293,0.5645
3416,Get Loud For Me,Gizzle,0.6950,0.6623,0.7792,0.0631,0.1466,0.0133,0.2196,0.9339,0.5142
3417,Chambea,Bad Bunny,0.6444,0.5761,0.7512,0.0532,0.6817,0.0001,0.0608,0.8343,0.4979
3420,Bring The Pain,Method Man,0.5836,0.5130,0.7491,0.0304,0.5080,0.0001,0.1457,0.9878,0.5342
3422,One Step Closer,Linkin Park,0.5046,0.4198,0.7241,0.0723,0.2028,0.0113,0.2360,0.8404,0.7538
3423,Born For Greatness,Papa Roach,0.4954,0.4869,0.6929,0.0529,0.2460,0.0077,0.0409,0.6138,0.6172
3424,Victory (feat. The Notorious B.I.G. & Busta Rhymes) - 2016 Remastered,Diddy,0.5937,0.6864,0.7833,0.2136,0.8564,0.0000,0.2719,0.7744,0.5933
3425,Dust,Belly,0.5988,0.7535,0.7614,0.0323,0.6315,0.0000,0.6923,0.9766,0.5795
3427,My Way,Limp Bizkit,0.4995,0.4048,0.6244,0.0460,0.6335,0.0000,0.0791,0.9004,0.4584
3429,Playboy,Dodge & Fuski,0.8197,0.5922,0.7807,0.0401,0.7269,0.0069,0.0483,0.6128,0.5164
3430,Renegade Music,Papa Roach,0.6454,0.9549,0.8217,0.0940,0.0551,0.5326,0.2319,0.5356,0.5165
3431,Everybody Dies,Logic,0.8197,0.6733,0.8338,0.0387,0.5723,0.0001,0.1293,0.9431,0.5448
3432,Bonsai,THE AZN SEN$ATION,0.5714,0.6453,0.6405,0.0514,0.0554,0.0000,0.1437,0.8496,0.4098
3434,Call Me When It's Over,Airliftz,0.5339,0.7825,0.7443,0.0443,0.7440,0.5466,0.1457,0.9766,0.3605
3435,Coupe (feat. Rich The Kid),Kris Wu,0.5481,0.5541,0.6655,0.0325,0.3464,0.0248,0.2093,0.7490,0.3913
3436,Clowns,Wyane Hausley,0.6251,0.4208,0.6081,0.0338,0.5432,0.0023,0.1170,0.3963,0.5433
3438,Venom - Music From The Motion Picture,Eminem,0.7822,0.8236,0.8382,0.0319,0.0489,0.0003,0.0742,0.7632,0.5519
3440,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,0.8227,0.4068,0.7587,0.0460,0.0339,0.0000,0.0457,0.5935,0.4291
3442,Hang Loose,Xuede,0.4630,0.6302,0.6878,0.0582,0.2550,0.0000,0.9979,0.6057,0.5205
3444,The Ice Ape (feat. Chief Keef),Keith Ape,0.7852,0.6383,0.7220,0.0310,0.0487,0.0000,0.1898,0.9807,0.4703
3445,DrIP DrIp Drip (feat. Meek Mill),Tory Lanez,0.4387,0.9559,0.8618,0.0707,0.0101,0.0000,0.2350,0.9116,0.6759
3446,You Don't,Bohan Phoenix,0.5147,0.4930,0.7430,0.0348,0.4548,0.0000,0.2360,0.4746,0.5269
3447,TIME,Axel Brizzy,0.6190,0.8818,0.8105,0.0430,0.0002,0.0867,0.2473,0.7856,0.5075
3448,Rolystar,$ain't,0.7042,0.5821,0.6795,0.0692,0.2982,0.0000,0.1150,0.9065,0.5053
3449,Ninja Turtle (feat. Wifisfuneral),Keith Ape,0.8207,0.9289,0.8289,0.0522,0.1556,0.0000,0.0501,0.9888,0.5877
3450,Just Tryna Get You,Shahrizal,0.5056,0.2785,0.5806,0.0562,0.7450,0.0000,0.0818,0.4278,0.6669
3451,Sin (feat. Jaden Smith),Young Thug,0.6616,0.5360,0.6390,0.0555,0.0251,0.0001,0.2534,0.8709,0.5407
3452,the bank!,FLANNEL ALBERT,0.6342,0.5651,0.6659,0.0378,0.3414,0.0000,0.0463,0.9817,0.5027
3454,Bitch,LATE LEE,0.5218,0.8838,0.8412,0.0363,0.0001,0.0000,0.0658,0.6799,0.6274
3456,Hocus Bogus,Richard Jansen,0.4306,0.9770,0.8862,0.1892,0.0135,0.0000,0.1621,0.4289,0.6190
3457,No Mind - Oct 2015,ØZI,0.5532,0.9429,0.8855,0.0479,0.0002,0.1454,0.3601,0.4136,0.6234
3458,HUMBLE.,Kendrick Lamar,0.4053,0.9509,0.8510,0.0577,0.0143,0.0001,0.2616,0.5244,0.6189
3460,SAD!,XXXTENTACION,0.6282,0.8938,0.8597,0.0440,0.0040,0.0409,0.1150,0.9533,0.6194
3461,Stallion II,Blackback,0.5167,0.9589,0.9082,0.0964,0.0028,0.0000,0.0758,0.6880,0.6258
3462,The Ringer,Eminem,0.4468,0.9369,0.7916,0.0892,0.0000,0.0049,0.0699,0.4065,0.3136
3463,The Return,Logic,0.5198,0.9058,0.8670,0.0998,0.0002,0.0012,0.1037,0.5752,0.6220
3464,Palpitate,Asch,0.4448,0.9549,0.8516,0.2200,0.0041,0.0000,0.1909,0.2266,0.6191
3465,Freedom (feat. Jhené Aiko),Kris Wu,0.4721,0.7846,0.8366,0.0367,0.0001,0.0000,0.2134,0.5427,0.6194
3467,WHACHU MEAN,Ramengvrl,0.4498,0.9369,0.8385,0.0680,0.0010,0.0001,0.0975,0.4187,0.6222
3468,Note To Self,Jid Durano,0.3982,0.9589,0.9086,0.0926,0.0097,0.0000,0.2083,0.3283,0.6193
3469,God's Plan,Drake,0.5096,0.8236,0.8354,0.0681,0.0002,0.0000,0.2985,0.6961,0.6192
3471,Count My Blessings,Christian Kuya,0.4063,0.9770,0.9155,0.0725,0.0027,0.0000,0.1221,0.2978,0.6192
3472,Wake Up,Junior Chef,0.3961,0.8898,0.8572,0.0553,0.0134,0.0000,0.1047,0.2124,0.6033
3473,This Aint What You Want,Madt Cult,0.3799,0.9739,0.7105,0.1360,0.0135,0.0000,0.0859,0.2215,0.6216
3474,Gotta Go,AndyHas,0.4863,0.9790,0.8211,0.0821,0.0258,0.0025,0.4021,0.6657,0.6203
3475,What You Want,Stefflon Don,0.4813,0.6443,0.7679,0.0346,0.0009,0.2798,0.1150,0.5772,0.6184
3476,Waitin' on a Blessin',A.ARI,0.3789,0.9279,0.8563,0.0693,0.0001,0.0002,0.0478,0.3059,0.6357
3477,Live 4 Me,Jerzoned,0.3576,0.9830,0.8207,0.1360,0.0119,0.4002,0.4893,0.3516,0.6228
3478,Night,Wyane Hausley,0.4022,0.9729,0.8788,0.0704,0.0000,0.1404,0.1273,0.4278,0.6250
3479,AFTERPRTY,BOYINSPACE,0.5704,0.8447,0.8853,0.0350,0.0195,0.0000,0.3160,0.8638,0.6191
3480,Groupie,pH-1,0.4934,0.9289,0.7926,0.0386,0.0018,0.3049,0.1027,0.8496,0.6274
3481,All I Want,Shahrizal,0.4691,0.9379,0.8670,0.0484,0.0004,0.0000,0.0902,0.6606,0.6238
3482,desires,BAP.,0.5532,0.8918,0.7581,0.0726,0.0332,0.0015,0.0332,0.4512,0.6240
3483,IUNNO (feat. Jachary),Bohan Phoenix,0.3262,0.9589,0.8275,0.1054,0.0000,0.0000,0.1109,0.4715,0.6271
3484,Innazone,Marcus Prolifik,0.5451,0.9569,0.8611,0.1307,0.0262,0.0001,0.2749,0.7317,0.6191
3485,Z vs Z,Zamaera,0.5917,0.7926,0.8114,0.0350,0.0000,0.8516,0.2544,0.7967,0.6193
3486,Saigon Velour (feat. Snoop Dogg & E-40),Ghostface Killah,0.5015,0.9098,0.8226,0.0558,0.0005,0.0005,0.3611,0.3404,0.6191
3487,"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)",Logic,0.6454,0.9639,0.8339,0.0937,0.0003,0.0009,0.0349,0.8364,0.6194
3488,BERLIN,BROCKHAMPTON,0.4580,0.9970,0.9027,0.1211,0.0000,0.0000,0.2144,0.1707,0.6273
3490,Better Without You,Innanet James,0.3911,0.9399,0.8042,0.0671,0.0018,0.0006,0.2093,0.4604,0.6268
3493,Tribe (with J. Cole),Bas,0.4843,0.9729,0.8276,0.0422,0.0006,0.0038,0.3139,0.6931,0.6171
3496,3 x 11,ALPHAMAMA,0.5643,0.9369,0.8692,0.0724,0.0196,0.0000,0.3016,0.8547,0.6188
3497,The Shift,King Mez,0.4691,0.9810,0.8610,0.0700,0.0001,0.0000,0.1139,0.6789,0.6230
3499,New Gods (feat. Jay Prince & Oscar Jerome),Catching Flies,0.6849,0.6202,0.8035,0.0597,0.1054,0.0000,0.2052,0.6169,0.4129
3500,BLACKJACK,Aminé,0.8440,0.7425,0.8180,0.2774,0.2550,0.0000,0.2370,0.7053,0.4230
3501,OG Luv Kush pt.2,Kaiit,0.9686,0.5441,0.8019,0.0874,0.0030,0.0000,0.0955,0.1291,0.4292
3502,Do You Know What Time It Is (& Styles P),Dave East,0.7528,0.3386,0.7705,0.4346,0.0058,0.0000,0.0721,0.1199,0.8416
3503,Jiggy,RAIZA BIZA,0.9119,0.3847,0.6587,0.4623,0.3725,0.0000,0.1344,0.4959,0.4125
3504,I Might Need Security,Chance the Rapper,0.9048,0.6332,0.8012,0.2062,0.0039,0.0000,0.1262,0.7846,0.3818
3506,Lets Kick It,POETIK,0.9301,0.4188,0.7345,0.1105,0.0147,0.0000,0.1888,0.7683,0.3963
3509,"Buckingham Palace (feat. Kxng Crooked, Benny the Butcher & 38 Spesh)",Ghostface Killah,0.7528,0.5220,0.7625,0.1201,0.0006,0.0000,0.1078,0.2490,0.3671
3511,100 Miles and Running (ft. Wale & John Lindahl),Logic,0.7366,0.7004,0.7734,0.1169,0.0629,0.0000,0.0914,0.6738,0.4128
3513,Offence,Little Simz,0.9311,0.5641,0.7978,0.3103,0.1657,0.0000,0.0794,0.7551,0.3876
3514,Missing My Idols,Trippie Redd,0.7143,0.4769,0.6782,0.1594,0.0217,0.0000,0.2134,0.5071,0.3550
3516,This One,Eno x Dirty,0.8034,0.9008,0.8824,0.0966,0.5371,0.0000,0.7446,0.4360,0.4190
3517,TAPE,BROCKHAMPTON,0.5491,0.5591,0.7333,0.4081,0.1456,0.0000,0.6862,0.2856,0.4405
3519,97',Kojey Radical,0.8470,0.8377,0.8008,0.1668,0.4548,0.3611,0.0678,0.5874,0.3344
3520,F(r)iends,Avantdale Bowling Club,0.7285,0.8377,0.8330,0.1817,0.0455,0.0000,0.1006,0.6138,0.3508
3522,Day Dreaming (feat. Floyd Miles),Dave East,0.6971,0.6423,0.8228,0.3411,0.2219,0.0000,0.1939,0.3465,0.6616
3523,awomen amen,Genesis Owusu,0.7275,0.5841,0.8430,0.0806,0.1526,0.0001,0.1078,0.1890,0.5493
3524,Grand Prix,Method Man,0.8328,0.4759,0.8021,0.4708,0.0929,0.0000,0.0713,0.3404,0.8089
3527,CHANGE,Kwame,0.4134,0.7244,0.7559,0.5080,0.1486,0.0000,0.0694,0.6402,0.7590
3528,BLACK BALLOONS | 13LACK 13ALLOONZ,Denzel Curry,0.6707,0.7044,0.8601,0.4920,0.0897,0.0000,0.7939,0.5224,0.3544
3529,Blowing Smoke,Home Brew,0.8642,0.5410,0.7937,0.1328,0.0574,0.0000,0.0786,0.6799,0.5160
3530,Better Dayz,REASON,0.9453,0.4859,0.7634,0.0730,0.0112,0.0000,0.0924,0.4238,0.4127
3532,Politics,Bobby Sessions,0.8693,0.6503,0.8388,0.2561,0.0066,0.0000,0.1129,0.6636,0.6068
3533,Vibes (feat. Slimmy B & Yhung T.O.),SOB X RBE,0.7295,0.7355,0.8817,0.0584,0.0099,0.0000,0.1550,0.2470,0.6607
3535,Lost Souls,H.E.R.,0.4944,0.5881,0.7972,0.2848,0.0920,0.0000,0.1078,0.0676,0.4444
3536,Losing You,boy pablo,0.7882,0.5110,0.7769,0.4538,0.1416,0.0000,0.3180,0.4695,0.6709
3537,That I Miss You,Vansire,0.9108,0.6192,0.8063,0.2689,0.2339,0.0000,0.0955,0.3862,0.5902
3538,I Don't Know You,The Marías,0.9159,0.6803,0.7559,0.2901,0.0357,0.0000,0.3078,0.5254,0.4296
3539,Courtside,Triathalon,0.8379,0.6172,0.8109,0.2349,0.2550,0.0000,0.5713,0.6870,0.4002
3540,Headspin,Alex Siegel,0.6971,0.7385,0.7969,0.3348,0.1024,0.0000,0.3242,0.7276,0.6683
3541,Who's Gonna Drive U Home?,FLOOR CRY,0.5532,0.5561,0.7206,0.4687,0.1536,0.0000,0.0965,0.3587,0.8564
3542,Seabirds,Pizzagirl,0.7224,0.6773,0.7875,0.2423,0.2882,0.0000,0.3006,0.5478,0.5938
3543,Something About You,Sophie Meiers,0.6646,0.6954,0.7823,0.3433,0.1888,0.0001,0.1293,0.5224,0.3713
3544,Your Loving,Will Davila,0.9119,0.1783,0.6210,0.3656,0.0548,0.2166,0.0986,0.1921,0.4128
3545,Seven,Men I Trust,0.8399,0.5601,0.7574,0.2062,0.0072,0.0000,0.0854,0.5132,0.4162
3546,Everytime,boy pablo,0.8592,0.5230,0.7681,0.4431,0.0298,0.0000,0.2729,0.4919,0.6564
3547,If I'm Gone Tomorrow (It's Because of Aliens),MUNYA,0.7305,0.5611,0.7916,0.1265,0.0463,0.0000,0.1642,0.2774,0.5735
3548,Sunnnn,Goth Babe,0.7893,0.6262,0.7692,0.0712,0.0263,0.0049,0.1057,0.4258,0.5781
3549,Falling for U,Peachy!,0.7741,0.6583,0.7719,0.4899,0.4257,0.0000,0.1693,0.8415,0.6186
3550,Flaming Hot Cheetos,Clairo,0.7639,0.4789,0.7549,0.0522,0.2570,0.0000,0.2165,0.2896,0.5364
3551,Sorry,Hala,0.7761,0.6643,0.8574,0.1286,0.1817,0.0000,0.1303,0.5935,0.5986
3552,Lonely Days,Alex Siegel,0.8278,0.6463,0.8338,0.2646,0.0153,0.0000,0.1170,0.8486,0.6722
3553,Baby Please,Black Pool,0.9119,0.7515,0.8702,0.1201,0.0351,0.4052,0.0898,0.5122,0.6026
3554,Set Piece,Vansire,0.6758,0.4589,0.8002,0.4527,0.2791,0.0000,0.0864,0.1890,0.4122
3555,companions <3,Matt DiMona,0.8673,0.6523,0.8288,0.1520,0.1777,0.0000,0.1868,0.4787,0.4004
3556,Talk to Me,Cavetown,0.6424,0.5250,0.7469,0.4368,0.0886,0.0000,0.0849,0.4715,0.5782
3557,Ugotme,Omar Apollo,0.6960,0.7545,0.8091,0.2816,0.1295,0.0000,0.0666,0.7226,0.6605
3558,I'll Be Around,FLOOR CRY,0.7396,0.6152,0.8034,0.0526,0.0081,0.0000,0.0924,0.2398,0.3962
3559,Listen,Ambar Lucid,0.8409,0.7114,0.7711,0.3092,0.0096,0.0000,0.3149,0.5071,0.3384
3560,Scarlett,Toast,0.8693,0.7314,0.8586,0.1021,0.1386,0.0000,0.0900,0.4380,0.6770
3561,Midnight Blue,Puma Blue,0.9797,0.5781,0.8003,0.1055,0.0949,0.0000,0.0694,0.7866,0.4954
3563,Heaven,Clairo,0.5755,0.8737,0.8314,0.2816,0.0734,0.0000,0.3652,0.5559,0.4407
3564,Whatever You Want,Sports,0.7761,0.5410,0.6727,0.0948,0.3092,0.0000,0.1150,0.2337,0.3839
3565,Show Me How,Men I Trust,0.8663,0.4779,0.7348,0.2051,0.0076,0.0000,0.0924,0.2886,0.5366
3566,Clueless,The Marías,0.7781,0.4709,0.7524,0.2752,0.0202,0.0000,0.2637,0.4116,0.5407
3567,Heat of Summer,Spencer.,0.9767,0.5551,0.8060,0.0530,0.0302,0.0006,0.1201,0.3435,0.5366
3568,Velvet Light,Jakob Ogawa,0.9433,0.7114,0.8577,0.3188,0.0368,0.0000,0.0824,0.6179,0.3961
3569,Cooks,Still Woozy,0.8116,0.6463,0.8301,0.1530,0.0134,0.0000,0.0996,0.5549,0.6190
3570,Today (feat. Teo Halm),Omar Apollo,0.5704,0.7174,0.8322,0.3581,0.0009,0.0000,0.1765,0.4339,0.3387
3571,Off and On,SALES,0.5329,0.5170,0.6903,0.5016,0.0477,0.0000,0.7898,0.2734,0.6073
3572,Young,Frankie Cosmos,0.9504,0.4950,0.8056,0.1116,0.0016,0.0001,0.1785,0.1758,0.5366
3573,In a Mood,TheSecondSex,0.8136,0.5090,0.7592,0.1477,0.0632,0.0000,0.0903,0.2754,0.4002
3574,FOA,wwoman,0.8298,0.6112,0.7372,0.2327,0.0008,0.0000,0.1119,0.3974,0.4336
3576,Car Window,Yeek,0.8227,0.4599,0.7966,0.1095,0.2239,0.0002,0.1344,0.6118,0.4125
3577,Hello?,Clairo,0.8622,0.4819,0.8087,0.0456,0.1416,0.0000,0.0754,0.3018,0.5115
3578,Goodie Bag,Still Woozy,0.7204,0.7465,0.8560,0.2689,0.0290,0.0000,0.3693,0.2835,0.3963
3579,Give It to Me,HOMESHAKE,0.6018,0.6342,0.7393,0.3252,0.1697,0.0000,0.3396,0.4492,0.6314
3580,Hooptie // Drug,Billy Lemos,0.9372,0.7254,0.8137,0.1647,0.0853,0.0000,0.0896,0.4868,0.5489
3581,Hit or Miss,BOYO,0.8926,0.6583,0.7911,0.4283,0.3815,0.0000,0.0848,0.8496,0.6437
3582,No Going Back,Yuno,0.8602,0.5210,0.8025,0.0704,0.0525,0.0000,0.2729,0.6230,0.4210
3583,Drown,Cuco,0.8521,0.4970,0.7194,0.0733,0.0090,0.0003,0.0654,0.4695,0.3549
3584,Warned You,Good Morning,0.5876,0.6473,0.7804,0.1509,0.1807,0.0000,0.1642,0.0967,0.3901
3585,Georgie,Temporex,0.9362,0.5120,0.7881,0.2848,0.0019,0.0000,0.1519,0.2022,0.4456
3586,Your Own,SALES,0.9007,0.5972,0.7798,0.3974,0.1285,0.0004,0.0836,0.2602,0.4952
3587,Girl,Sobs,0.9443,0.6633,0.8028,0.4963,0.0931,0.0000,0.1396,0.5752,0.4086
3588,Yam Yam,No Vacation,0.8095,0.7395,0.8848,0.0417,0.0688,0.0000,0.2524,0.4197,0.3963
3589,Thinking on My Own,Ralph Castelli,0.5187,0.7345,0.8257,0.4655,0.4327,0.0000,0.2206,0.1707,0.3879
